0.284,0.6900000000000001,0.43200000000000005,0.47400000000000003,0.496,0.606
0.348,0.632,0.46399999999999997,0.484,0.496,0.536
0.354,0.6519999999999999,0.51,0.4,0.49000000000000005,0.612
0.6839999999999999,0.504,0.322,0.31,0.31,0.322
0.768,0.394,0.304,0.284,0.29,0.322
0.826,0.362,0.284,0.252,0.264,0.31
0.46399999999999997,0.458,0.394,0.41200000000000003,0.394,0.374
0.42000000000000004,0.47000000000000003,0.33599999999999997,0.446,0.38,0.374
0.4,0.484,0.34199999999999997,0.45199999999999996,0.47000000000000003,0.41200000000000003
0.27,0.73,0.316,0.6,0.71,0.46399999999999997
0.304,0.768,0.31,0.522,0.71,0.516
0.27,0.71,0.27,0.496,0.612,0.45199999999999996
0.504,0.458,0.722,0.348,0.388,0.45199999999999996
0.368,0.53,0.852,0.354,0.426,0.522
0.394,0.53,0.89,0.38,0.362,0.484
0.238,0.43200000000000005,0.31,0.9480000000000001,0.568,0.27799999999999997
0.33599999999999997,0.45199999999999996,0.29,0.826,0.58,0.322
0.31,0.46399999999999997,0.33599999999999997,0.954,0.632,0.374
0.27,0.58,0.49000000000000005,0.53,0.962,0.6639999999999999
0.22599999999999998,0.426,0.47400000000000003,0.606,0.9259999999999999,0.6
0.246,0.6,0.522,0.548,0.93,0.736
0.246,0.852,0.632,0.426,0.6519999999999999,0.806
0.252,0.8380000000000001,0.748,0.43200000000000005,0.6839999999999999,0.852
0.258,0.704,0.696,0.40599999999999997,0.6839999999999999,0.67
0.258,0.626,0.9039999999999999,0.51,0.6900000000000001,0.8380000000000001
0.9800000000000001,0.27799999999999997,0.258,0.264,0.258,0.27
0.974,0.264,0.264,0.238,0.22599999999999998,0.23199999999999998
0.542,0.5940000000000001,0.29,0.38,0.4,0.388
0.546,0.534,0.374,0.394,0.4,0.4
0.606,0.49000000000000005,0.348,0.4,0.38,0.354
0.29,0.922,0.304,0.31,0.426,0.47800000000000004
0.32999999999999996,0.852,0.354,0.388,0.522,0.554
0.31,0.8640000000000001,0.27,0.34199999999999997,0.548,0.51
0.496,0.31,0.974,0.32999999999999996,0.316,0.362
0.548,0.296,0.89,0.27799999999999997,0.284,0.33599999999999997
0.47000000000000003,0.362,0.974,0.362,0.34199999999999997,0.458
