Test Error	Training Error	Valid Error	
 5.1680e-01	 3.6216e-01	 5.2350e-01	
 5.0040e-01	 3.6307e-01	 4.9490e-01	
 4.9580e-01	 3.6242e-01	 4.8710e-01	
 5.1200e-01	 3.6033e-01	 5.1490e-01	
 5.1900e-01	 3.6262e-01	 5.1070e-01	
 5.1790e-01	 3.6053e-01	 5.1870e-01	
 5.1910e-01	 3.5884e-01	 5.2190e-01	
 5.0820e-01	 3.5993e-01	 5.0970e-01	
 4.9350e-01	 3.2291e-01	 4.8590e-01	
 4.9000e-01	 3.0753e-01	 4.9110e-01	
 4.7910e-01	 2.9727e-01	 4.7249e-01	
 4.8620e-01	 2.9142e-01	 4.8230e-01	
 4.8480e-01	 2.8678e-01	 4.7930e-01	
 4.7200e-01	 2.8458e-01	 4.6969e-01	
 4.8900e-01	 2.8209e-01	 4.8490e-01	
 4.8070e-01	 2.8151e-01	 4.7229e-01	
 4.9140e-01	 2.7740e-01	 4.8850e-01	
 4.8930e-01	 2.7596e-01	 4.8490e-01	
 4.8480e-01	 2.7520e-01	 4.8410e-01	
 4.7410e-01	 2.7422e-01	 4.8050e-01	
 4.8890e-01	 2.7107e-01	 4.8910e-01	
 4.7680e-01	 2.7071e-01	 4.7289e-01	
 4.8330e-01	 2.7022e-01	 4.7850e-01	
 4.7600e-01	 2.6713e-01	 4.6809e-01	
 4.8210e-01	 2.6700e-01	 4.8190e-01	
 4.7740e-01	 2.6331e-01	 4.7550e-01	
 4.8220e-01	 2.6324e-01	 4.6549e-01	
 4.9140e-01	 2.6407e-01	 4.8450e-01	
 4.7560e-01	 2.5902e-01	 4.6889e-01	
 4.7660e-01	 2.6318e-01	 4.7550e-01	
 4.9080e-01	 2.5900e-01	 4.8430e-01	
 4.7210e-01	 2.5811e-01	 4.6889e-01	
 4.6890e-01	 2.5560e-01	 4.6269e-01	
 4.7210e-01	 2.5878e-01	 4.7349e-01	
 4.8440e-01	 2.5718e-01	 4.7830e-01	
