Test Error	Training Error	Valid Error	
 5.3940e-01	 5.1511e-01	 5.3931e-01	
 5.2510e-01	 5.1438e-01	 5.3471e-01	
 5.3010e-01	 5.1664e-01	 5.3631e-01	
 5.2400e-01	 5.1607e-01	 5.1830e-01	
 5.2100e-01	 5.1667e-01	 5.2110e-01	
 5.3740e-01	 5.1607e-01	 5.4551e-01	
 5.2570e-01	 5.1622e-01	 5.2931e-01	
 5.2790e-01	 5.1413e-01	 5.2611e-01	
 5.2930e-01	 5.1627e-01	 5.2771e-01	
 5.1030e-01	 4.8720e-01	 5.1170e-01	
 5.0410e-01	 4.7682e-01	 4.9810e-01	
 5.0080e-01	 4.7107e-01	 5.0330e-01	
 5.0250e-01	 4.6733e-01	 4.9990e-01	
 5.0710e-01	 4.6489e-01	 5.0650e-01	
 5.0300e-01	 4.6220e-01	 5.0230e-01	
 4.9850e-01	 4.5976e-01	 4.9570e-01	
 4.9900e-01	 4.6169e-01	 4.9330e-01	
 4.9600e-01	 4.5689e-01	 4.9090e-01	
 4.9810e-01	 4.5944e-01	 4.9990e-01	
 4.9710e-01	 4.5731e-01	 5.0010e-01	
 4.9860e-01	 4.5678e-01	 4.8670e-01	
 4.9580e-01	 4.5362e-01	 4.9290e-01	
 5.0100e-01	 4.5598e-01	 4.9090e-01	
 5.0290e-01	 4.5493e-01	 4.9910e-01	
 5.0420e-01	 4.5409e-01	 5.0770e-01	
 5.0540e-01	 4.5182e-01	 5.0250e-01	
 4.9360e-01	 4.5458e-01	 4.8630e-01	
 4.9990e-01	 4.5407e-01	 4.9590e-01	
 4.8750e-01	 4.5031e-01	 4.8750e-01	
 4.9410e-01	 4.5047e-01	 4.9350e-01	
 4.9390e-01	 4.5067e-01	 4.9250e-01	
 4.8930e-01	 4.5013e-01	 4.9070e-01	
 4.9480e-01	 4.5078e-01	 4.9850e-01	
 5.0210e-01	 4.5298e-01	 5.0290e-01	
 5.0050e-01	 4.4920e-01	 4.9830e-01	
 5.0080e-01	 4.4976e-01	 5.0510e-01	
 4.8700e-01	 4.4951e-01	 4.7950e-01	
 4.9880e-01	 4.4962e-01	 4.9990e-01	
 5.0070e-01	 4.4891e-01	 4.9710e-01	
 4.9790e-01	 4.4964e-01	 5.0070e-01	
 5.0700e-01	 4.5036e-01	 5.0130e-01	
 4.9300e-01	 4.5104e-01	 4.8950e-01	
 4.8600e-01	 4.4842e-01	 4.9510e-01	
 5.0410e-01	 4.4933e-01	 5.0070e-01	
 4.9450e-01	 4.5004e-01	 4.9190e-01	
 4.9370e-01	 4.4589e-01	 4.9330e-01	
 4.8990e-01	 4.4820e-01	 4.9350e-01	
 4.9690e-01	 4.4924e-01	 5.0370e-01	
 5.1040e-01	 4.4878e-01	 5.0370e-01	
 4.9730e-01	 4.4771e-01	 4.9610e-01	
 4.9590e-01	 4.4924e-01	 4.8910e-01	
 4.9710e-01	 4.4840e-01	 4.9490e-01	
 5.0820e-01	 4.4698e-01	 5.1050e-01	
 4.9440e-01	 4.4536e-01	 5.0010e-01	
 4.9610e-01	 4.4940e-01	 4.9690e-01	
 4.8900e-01	 4.4564e-01	 4.9070e-01	
 4.8780e-01	 4.4800e-01	 4.8550e-01	
 4.8470e-01	 4.4860e-01	 4.8890e-01	
 4.9670e-01	 4.4547e-01	 4.9490e-01	
 4.8100e-01	 4.2302e-01	 4.8030e-01	
 4.8150e-01	 4.2020e-01	 4.8070e-01	
 4.8120e-01	 4.1362e-01	 4.7389e-01	
 4.8240e-01	 4.0756e-01	 4.7990e-01	
 4.8180e-01	 4.1180e-01	 4.8390e-01	
 4.7170e-01	 4.0778e-01	 4.6629e-01	
 4.8250e-01	 4.0589e-01	 4.8370e-01	
 4.8010e-01	 4.0473e-01	 4.7870e-01	
 4.7580e-01	 4.0300e-01	 4.7730e-01	
 4.8090e-01	 3.9991e-01	 4.7690e-01	
 4.8590e-01	 4.0409e-01	 4.9310e-01	
 4.7660e-01	 4.0013e-01	 4.7550e-01	
 4.7930e-01	 4.0022e-01	 4.7950e-01	
 4.8880e-01	 3.9742e-01	 4.8430e-01	
 4.8070e-01	 3.9911e-01	 4.7950e-01	
 4.8070e-01	 3.9764e-01	 4.8010e-01	
 4.7680e-01	 3.9949e-01	 4.7489e-01	
 4.7970e-01	 3.9738e-01	 4.7670e-01	
 4.8150e-01	 3.9596e-01	 4.7930e-01	
 4.7980e-01	 3.9633e-01	 4.7550e-01	
 4.7930e-01	 3.9440e-01	 4.7950e-01	
 4.7830e-01	 3.9504e-01	 4.7469e-01	
 4.7330e-01	 3.9789e-01	 4.7690e-01	
 4.8340e-01	 3.9416e-01	 4.7389e-01	
 4.9850e-01	 3.9693e-01	 4.9910e-01	
 4.8050e-01	 3.9247e-01	 4.8250e-01	
 4.9410e-01	 3.9227e-01	 4.9950e-01	
 4.7830e-01	 3.9027e-01	 4.7510e-01	
 4.7400e-01	 3.9176e-01	 4.7209e-01	
 4.7870e-01	 3.9260e-01	 4.7910e-01	
 4.8490e-01	 3.9251e-01	 4.7610e-01	
 4.8470e-01	 3.9247e-01	 4.8150e-01	
 4.8140e-01	 3.9389e-01	 4.7289e-01	
 4.6680e-01	 3.9324e-01	 4.6209e-01	
 4.7010e-01	 3.9184e-01	 4.7029e-01	
 4.7570e-01	 3.9022e-01	 4.7469e-01	
 4.7170e-01	 3.9271e-01	 4.7009e-01	
 4.8680e-01	 3.9278e-01	 4.8010e-01	
 4.8740e-01	 3.8884e-01	 4.8030e-01	
 4.8150e-01	 3.9031e-01	 4.7930e-01	
