Test Error	Training Error	Valid Error	
 9.5857e-01	 9.2419e-01	 9.4496e-01	
 9.6362e-01	 9.2336e-01	 9.5095e-01	
 9.6362e-01	 9.2407e-01	 9.5095e-01	
 9.6362e-01	 9.2432e-01	 9.5095e-01	
 9.6362e-01	 9.2382e-01	 9.4759e-01	
 9.6362e-01	 9.2353e-01	 9.5095e-01	
 9.6868e-01	 9.2357e-01	 9.5358e-01	
 9.6868e-01	 9.2319e-01	 9.5358e-01	
 9.6868e-01	 9.2402e-01	 9.5358e-01	
 9.6868e-01	 9.2502e-01	 9.5358e-01	
