Test Error	Training Error	Valid Error	
 6.2310e-01	 6.2436e-01	 6.1472e-01	
 6.2700e-01	 6.2338e-01	 6.1772e-01	
 6.1630e-01	 6.2164e-01	 6.1432e-01	
 6.2470e-01	 6.2342e-01	 6.2012e-01	
 6.0820e-01	 6.2313e-01	 6.1332e-01	
 6.1440e-01	 6.2100e-01	 6.1792e-01	
 6.1040e-01	 6.2098e-01	 6.0732e-01	
 6.1080e-01	 6.2113e-01	 6.0932e-01	
 6.1460e-01	 6.2542e-01	 6.1532e-01	
 6.1330e-01	 6.2464e-01	 6.1812e-01	
 6.1560e-01	 6.2344e-01	 6.1772e-01	
 6.1460e-01	 6.2518e-01	 6.1952e-01	
 6.1000e-01	 6.2509e-01	 6.1932e-01	
 6.0400e-01	 6.2104e-01	 6.0092e-01	
 6.0360e-01	 6.2262e-01	 6.0832e-01	
 6.1180e-01	 6.2449e-01	 6.0372e-01	
 6.1730e-01	 6.2302e-01	 6.0972e-01	
 6.1960e-01	 6.2456e-01	 6.2252e-01	
 6.1410e-01	 6.2340e-01	 6.1412e-01	
 6.2190e-01	 6.2418e-01	 6.1572e-01	
 6.2420e-01	 6.2236e-01	 6.1772e-01	
 6.0150e-01	 6.2184e-01	 6.0732e-01	
 6.1270e-01	 6.2558e-01	 6.0912e-01	
 6.1180e-01	 6.2307e-01	 6.1252e-01	
 6.2010e-01	 6.2298e-01	 6.2813e-01	
 6.1690e-01	 6.2311e-01	 6.2332e-01	
 6.1550e-01	 6.2453e-01	 6.1172e-01	
 6.0940e-01	 6.2209e-01	 6.0672e-01	
 6.1050e-01	 6.2260e-01	 6.0592e-01	
 6.0800e-01	 6.2302e-01	 6.0612e-01	
 6.0470e-01	 6.2249e-01	 6.0792e-01	
 6.0170e-01	 6.2282e-01	 6.0292e-01	
 6.1560e-01	 6.2173e-01	 6.1292e-01	
 6.0670e-01	 6.2100e-01	 6.0792e-01	
 6.0940e-01	 6.2409e-01	 6.0592e-01	
 6.1310e-01	 6.2184e-01	 6.1072e-01	
 6.0750e-01	 6.2518e-01	 6.0892e-01	
 6.1100e-01	 6.2253e-01	 6.0872e-01	
 6.2080e-01	 6.2411e-01	 6.2012e-01	
 6.1450e-01	 6.2276e-01	 6.2272e-01	
 6.0330e-01	 6.1936e-01	 6.0932e-01	
 6.0360e-01	 6.1587e-01	 5.9952e-01	
 6.0110e-01	 6.1667e-01	 6.0992e-01	
 6.0990e-01	 6.1762e-01	 6.1152e-01	
 6.0800e-01	 6.1804e-01	 6.1172e-01	
 6.0300e-01	 6.1662e-01	 6.0872e-01	
 6.1310e-01	 6.1656e-01	 6.1632e-01	
 6.1290e-01	 6.2084e-01	 6.1092e-01	
 6.0390e-01	 6.1793e-01	 6.0412e-01	
 6.1660e-01	 6.2009e-01	 6.1632e-01	
 6.0030e-01	 6.2118e-01	 6.0192e-01	
 6.0740e-01	 6.1738e-01	 6.0532e-01	
 6.0340e-01	 6.1804e-01	 6.0312e-01	
 6.0760e-01	 6.1816e-01	 6.0632e-01	
 6.1160e-01	 6.1784e-01	 6.1072e-01	
 6.0930e-01	 6.1911e-01	 6.1012e-01	
 6.0750e-01	 6.1718e-01	 6.0872e-01	
 6.0360e-01	 6.1573e-01	 6.0832e-01	
 6.0740e-01	 6.1662e-01	 6.0492e-01	
 6.2570e-01	 6.1911e-01	 6.1632e-01	
 6.0930e-01	 6.1607e-01	 6.0632e-01	
 6.0640e-01	 6.1964e-01	 6.0032e-01	
 6.1090e-01	 6.1920e-01	 6.0592e-01	
 6.0600e-01	 6.1829e-01	 5.9832e-01	
 6.1150e-01	 6.1953e-01	 6.1132e-01	
 6.0690e-01	 6.1940e-01	 6.0692e-01	
 6.0650e-01	 6.1802e-01	 6.0452e-01	
 6.0530e-01	 6.1898e-01	 6.0592e-01	
 6.1350e-01	 6.2049e-01	 6.0532e-01	
 6.2640e-01	 6.2111e-01	 6.2973e-01	
 6.1520e-01	 6.1807e-01	 6.1472e-01	
 6.0690e-01	 6.1909e-01	 5.9992e-01	
 6.1150e-01	 6.2018e-01	 6.0632e-01	
 6.0820e-01	 6.1544e-01	 6.0712e-01	
 6.1140e-01	 6.1842e-01	 6.1172e-01	
 6.1050e-01	 6.1600e-01	 6.0672e-01	
 6.0120e-01	 6.1880e-01	 6.0052e-01	
 6.0220e-01	 6.1784e-01	 6.0332e-01	
 6.0870e-01	 6.2209e-01	 6.0572e-01	
 6.0730e-01	 6.1936e-01	 6.0832e-01	
 6.0410e-01	 6.1800e-01	 6.0532e-01	
 6.0460e-01	 6.1669e-01	 6.0912e-01	
 6.0710e-01	 6.1604e-01	 6.0472e-01	
 6.0070e-01	 6.1716e-01	 5.9972e-01	
 5.9880e-01	 6.1813e-01	 6.0212e-01	
 6.0710e-01	 6.2102e-01	 6.1392e-01	
 6.0780e-01	 6.2018e-01	 6.0812e-01	
 5.9970e-01	 6.1804e-01	 5.9952e-01	
 6.0470e-01	 6.1753e-01	 6.1072e-01	
 6.0830e-01	 6.2044e-01	 6.0992e-01	
 6.0440e-01	 6.1473e-01	 6.0632e-01	
 6.0460e-01	 6.1307e-01	 6.0612e-01	
 6.0110e-01	 6.1622e-01	 6.0232e-01	
 5.9910e-01	 6.1393e-01	 5.9532e-01	
 6.0960e-01	 6.1427e-01	 6.0632e-01	
 5.9960e-01	 6.1111e-01	 5.9952e-01	
 6.0560e-01	 6.1371e-01	 5.9592e-01	
 6.0360e-01	 6.1280e-01	 6.0392e-01	
 6.0480e-01	 6.1402e-01	 6.0592e-01	
 6.0850e-01	 6.1320e-01	 6.0232e-01	
 6.0450e-01	 6.1511e-01	 6.0112e-01	
 6.0520e-01	 6.1318e-01	 6.0392e-01	
 6.0560e-01	 6.1631e-01	 6.0472e-01	
 6.1200e-01	 6.1607e-01	 6.0932e-01	
 6.1040e-01	 6.1596e-01	 6.0832e-01	
 5.9470e-01	 6.1400e-01	 5.9632e-01	
 6.0980e-01	 6.1393e-01	 6.1092e-01	
 6.1360e-01	 6.1580e-01	 6.1432e-01	
 6.0240e-01	 6.1098e-01	 6.0492e-01	
 6.0690e-01	 6.1598e-01	 6.0332e-01	
 6.1330e-01	 6.1444e-01	 6.0692e-01	
 6.0890e-01	 6.1613e-01	 6.1192e-01	
 6.0230e-01	 6.1540e-01	 5.9732e-01	
 6.0210e-01	 6.1193e-01	 6.0472e-01	
 5.9600e-01	 6.1496e-01	 5.9572e-01	
 6.1240e-01	 6.1476e-01	 6.0352e-01	
 5.9590e-01	 6.1360e-01	 5.9732e-01	
 6.1410e-01	 6.1682e-01	 6.1712e-01	
 6.0150e-01	 6.1569e-01	 6.0572e-01	
 6.0680e-01	 6.1662e-01	 6.0652e-01	
 5.9910e-01	 6.1384e-01	 6.0172e-01	
 6.0380e-01	 6.1384e-01	 6.0512e-01	
 6.0520e-01	 6.1507e-01	 6.0432e-01	
 6.1020e-01	 6.1536e-01	 6.1912e-01	
 6.1890e-01	 6.1551e-01	 6.1172e-01	
 6.0560e-01	 6.1527e-01	 6.0212e-01	
 6.0670e-01	 6.1489e-01	 6.0612e-01	
 6.0490e-01	 6.1302e-01	 6.0852e-01	
 6.0950e-01	 6.1433e-01	 6.1472e-01	
 6.1800e-01	 6.1444e-01	 6.0932e-01	
 6.0280e-01	 6.1509e-01	 5.9612e-01	
 6.0320e-01	 6.1527e-01	 6.0252e-01	
 6.0390e-01	 6.1691e-01	 6.0152e-01	
 6.1380e-01	 6.1547e-01	 6.1572e-01	
 6.0120e-01	 6.1427e-01	 6.0372e-01	
 6.0650e-01	 6.1767e-01	 6.0772e-01	
 6.0740e-01	 6.1462e-01	 6.1112e-01	
 6.0170e-01	 6.1589e-01	 6.0592e-01	
 6.0550e-01	 6.1622e-01	 6.0772e-01	
 6.0520e-01	 6.1542e-01	 6.0492e-01	
 6.1310e-01	 6.1307e-01	 6.0772e-01	
 6.0060e-01	 6.1373e-01	 6.0172e-01	
