Test Error	Training Error	Valid Error	
 1.5690e-01	 1.4280e-01	 1.5500e-01	
 1.6420e-01	 1.4449e-01	 1.6360e-01	
 1.5560e-01	 1.4436e-01	 1.5520e-01	
 1.5860e-01	 1.4589e-01	 1.4820e-01	
 1.5880e-01	 1.4333e-01	 1.5300e-01	
 1.6230e-01	 1.4347e-01	 1.6560e-01	
 1.6180e-01	 1.4220e-01	 1.6080e-01	
 1.6360e-01	 1.4047e-01	 1.5920e-01	
 1.5740e-01	 1.4256e-01	 1.5400e-01	
 1.5770e-01	 1.4309e-01	 1.5360e-01	
 1.5590e-01	 1.4129e-01	 1.5560e-01	
 1.5970e-01	 1.3949e-01	 1.5340e-01	
 1.5890e-01	 1.3884e-01	 1.5580e-01	
 1.7070e-01	 1.4191e-01	 1.6340e-01	
 1.6420e-01	 1.4278e-01	 1.5220e-01	
 1.6050e-01	 1.4142e-01	 1.5880e-01	
 1.6210e-01	 1.4262e-01	 1.6100e-01	
 1.6000e-01	 1.4091e-01	 1.5600e-01	
 1.7100e-01	 1.4011e-01	 1.6640e-01	
 1.6260e-01	 1.4133e-01	 1.5640e-01	
 1.6090e-01	 1.4191e-01	 1.5900e-01	
 1.5900e-01	 1.4091e-01	 1.5280e-01	
 1.5700e-01	 1.4064e-01	 1.5420e-01	
 1.5140e-01	 1.4096e-01	 1.4860e-01	
 1.5960e-01	 1.4104e-01	 1.6460e-01	
 1.5640e-01	 1.3818e-01	 1.5740e-01	
 1.6330e-01	 1.4229e-01	 1.6640e-01	
 1.7650e-01	 1.4033e-01	 1.6540e-01	
 1.5460e-01	 1.4151e-01	 1.4980e-01	
 1.6760e-01	 1.4209e-01	 1.6220e-01	
 1.6090e-01	 1.4091e-01	 1.5760e-01	
 1.7270e-01	 1.4040e-01	 1.6840e-01	
 1.7370e-01	 1.3900e-01	 1.7240e-01	
 1.6200e-01	 1.4033e-01	 1.6060e-01	
 1.6360e-01	 1.4082e-01	 1.6220e-01	
 1.6090e-01	 1.4007e-01	 1.6020e-01	
 1.5920e-01	 1.3762e-01	 1.5920e-01	
 1.5050e-01	 1.3131e-01	 1.4780e-01	
 1.5990e-01	 1.2602e-01	 1.6140e-01	
 1.5440e-01	 1.2613e-01	 1.5240e-01	
 1.4810e-01	 1.2333e-01	 1.5300e-01	
 1.4830e-01	 1.2271e-01	 1.4760e-01	
 1.5070e-01	 1.2364e-01	 1.4720e-01	
 1.5030e-01	 1.2329e-01	 1.5060e-01	
 1.4730e-01	 1.2209e-01	 1.4420e-01	
 1.5040e-01	 1.2324e-01	 1.4740e-01	
 1.5610e-01	 1.2418e-01	 1.4780e-01	
 1.4700e-01	 1.2473e-01	 1.4300e-01	
 1.4480e-01	 1.2249e-01	 1.4000e-01	
 1.6060e-01	 1.2020e-01	 1.6100e-01	
 1.4830e-01	 1.2460e-01	 1.4300e-01	
 1.4370e-01	 1.1969e-01	 1.3900e-01	
 1.4950e-01	 1.1911e-01	 1.4680e-01	
 1.4660e-01	 1.2213e-01	 1.3980e-01	
 1.4910e-01	 1.1940e-01	 1.4560e-01	
 1.4970e-01	 1.1971e-01	 1.4420e-01	
 1.5080e-01	 1.1971e-01	 1.4940e-01	
 1.5280e-01	 1.2000e-01	 1.5080e-01	
 1.5670e-01	 1.1978e-01	 1.5140e-01	
 1.5420e-01	 1.1787e-01	 1.5000e-01	
 1.5620e-01	 1.2196e-01	 1.5300e-01	
 1.5360e-01	 1.1989e-01	 1.4960e-01	
 1.5250e-01	 1.1964e-01	 1.4960e-01	
 1.5260e-01	 1.1764e-01	 1.4600e-01	
 1.5460e-01	 1.2004e-01	 1.5440e-01	
 1.4300e-01	 1.1878e-01	 1.4260e-01	
 1.4900e-01	 1.1949e-01	 1.4120e-01	
 1.4980e-01	 1.1831e-01	 1.5060e-01	
 1.5170e-01	 1.2020e-01	 1.4440e-01	
 1.5700e-01	 1.1958e-01	 1.5040e-01	
 1.5370e-01	 1.1718e-01	 1.5240e-01	
 1.4880e-01	 1.1922e-01	 1.4820e-01	
 1.4730e-01	 1.1980e-01	 1.4900e-01	
 1.5030e-01	 1.1687e-01	 1.4760e-01	
 1.5250e-01	 1.1756e-01	 1.4400e-01	
 1.5090e-01	 1.1687e-01	 1.4860e-01	
 1.4710e-01	 1.2016e-01	 1.4300e-01	
 1.5340e-01	 1.1776e-01	 1.5060e-01	
 1.4960e-01	 1.1860e-01	 1.4360e-01	
 1.5180e-01	 1.1800e-01	 1.5140e-01	
 1.4430e-01	 1.1916e-01	 1.4200e-01	
 1.4630e-01	 1.1720e-01	 1.3720e-01	
 1.5040e-01	 1.1669e-01	 1.4860e-01	
 1.4680e-01	 1.1842e-01	 1.4340e-01	
 1.4930e-01	 1.1787e-01	 1.5400e-01	
 1.4830e-01	 1.2022e-01	 1.4520e-01	
 1.4920e-01	 1.1773e-01	 1.5180e-01	
 1.4190e-01	 1.1124e-01	 1.4280e-01	
 1.4210e-01	 1.0880e-01	 1.3860e-01	
 1.4540e-01	 1.0731e-01	 1.4460e-01	
 1.4730e-01	 1.0713e-01	 1.4300e-01	
 1.4840e-01	 1.0527e-01	 1.3960e-01	
 1.4880e-01	 1.0740e-01	 1.4300e-01	
 1.5090e-01	 1.0520e-01	 1.4620e-01	
 1.4520e-01	 1.1176e-01	 1.4220e-01	
 1.4640e-01	 1.0611e-01	 1.4480e-01	
 1.4140e-01	 1.0547e-01	 1.4480e-01	
 1.4310e-01	 1.0473e-01	 1.4080e-01	
 1.4520e-01	 1.0647e-01	 1.3880e-01	
 1.4220e-01	 1.0767e-01	 1.3940e-01	
 1.4500e-01	 1.0802e-01	 1.4220e-01	
 1.4560e-01	 1.0724e-01	 1.4400e-01	
 1.4320e-01	 1.0453e-01	 1.3500e-01	
 1.5190e-01	 1.0558e-01	 1.4160e-01	
 1.4680e-01	 1.0778e-01	 1.4760e-01	
 1.4390e-01	 1.0664e-01	 1.4380e-01	
 1.4160e-01	 1.0858e-01	 1.3720e-01	
 1.5130e-01	 1.0764e-01	 1.4540e-01	
 1.4180e-01	 1.0956e-01	 1.3860e-01	
 1.4810e-01	 1.0596e-01	 1.4640e-01	
 1.4740e-01	 1.0822e-01	 1.4600e-01	
 1.4630e-01	 1.0667e-01	 1.4320e-01	
 1.4380e-01	 1.0682e-01	 1.4040e-01	
 1.4510e-01	 1.0629e-01	 1.3980e-01	
 1.4920e-01	 1.0649e-01	 1.3800e-01	
 1.4560e-01	 1.0464e-01	 1.4180e-01	
 1.4630e-01	 1.0620e-01	 1.3540e-01	
 1.4520e-01	 1.0609e-01	 1.4380e-01	
 1.4610e-01	 1.0309e-01	 1.4680e-01	
 1.4650e-01	 1.0424e-01	 1.3900e-01	
 1.4970e-01	 1.0460e-01	 1.4120e-01	
 1.4550e-01	 1.0673e-01	 1.4460e-01	
 1.4280e-01	 1.0580e-01	 1.4140e-01	
 1.3740e-01	 1.0456e-01	 1.3620e-01	
 1.4320e-01	 1.0642e-01	 1.3340e-01	
 1.4870e-01	 1.0482e-01	 1.4420e-01	
 1.4520e-01	 1.0349e-01	 1.4620e-01	
 1.4500e-01	 1.0513e-01	 1.4080e-01	
 1.4820e-01	 1.0731e-01	 1.3820e-01	
 1.4220e-01	 1.0607e-01	 1.4120e-01	
 1.4600e-01	 1.0569e-01	 1.4400e-01	
 1.4580e-01	 1.0620e-01	 1.4300e-01	
 1.5190e-01	 1.0673e-01	 1.4360e-01	
 1.5010e-01	 1.0584e-01	 1.4520e-01	
 1.4470e-01	 1.0713e-01	 1.3480e-01	
 1.4530e-01	 1.0527e-01	 1.4460e-01	
 1.5150e-01	 1.0696e-01	 1.4400e-01	
 1.4340e-01	 9.9422e-02	 1.3920e-01	
