Test Error	Training Error	Valid Error	
 1.6560e-01	 1.5216e-01	 1.5820e-01	
 1.6420e-01	 1.5198e-01	 1.6020e-01	
 1.7940e-01	 1.5298e-01	 1.6960e-01	
 1.7000e-01	 1.5216e-01	 1.7300e-01	
 1.5890e-01	 1.5311e-01	 1.5940e-01	
 1.6410e-01	 1.5133e-01	 1.5020e-01	
 1.6910e-01	 1.4993e-01	 1.6180e-01	
 1.7210e-01	 1.5147e-01	 1.6500e-01	
 1.6680e-01	 1.5211e-01	 1.6160e-01	
 1.6380e-01	 1.5107e-01	 1.5940e-01	
 1.9760e-01	 1.5133e-01	 1.9200e-01	
 1.7720e-01	 1.5238e-01	 1.7120e-01	
 1.8550e-01	 1.4898e-01	 1.8020e-01	
 1.6420e-01	 1.5169e-01	 1.6140e-01	
 1.7330e-01	 1.5284e-01	 1.7140e-01	
 1.7730e-01	 1.4920e-01	 1.6980e-01	
 1.7920e-01	 1.5164e-01	 1.6720e-01	
 1.8850e-01	 1.4749e-01	 1.8520e-01	
 1.5610e-01	 1.5100e-01	 1.5480e-01	
 1.7770e-01	 1.5369e-01	 1.7420e-01	
 1.9240e-01	 1.5144e-01	 1.8240e-01	
 1.8260e-01	 1.5002e-01	 1.7580e-01	
 1.6490e-01	 1.4944e-01	 1.6020e-01	
 1.7640e-01	 1.4842e-01	 1.6780e-01	
 1.8060e-01	 1.5098e-01	 1.6880e-01	
 1.7490e-01	 1.5189e-01	 1.7240e-01	
 1.6850e-01	 1.4813e-01	 1.5680e-01	
 1.7300e-01	 1.5082e-01	 1.7140e-01	
 1.6470e-01	 1.5122e-01	 1.5940e-01	
 1.6710e-01	 1.4898e-01	 1.6040e-01	
 1.8190e-01	 1.5049e-01	 1.6880e-01	
 1.5610e-01	 1.3024e-01	 1.4980e-01	
 1.5440e-01	 1.2304e-01	 1.4800e-01	
 1.5330e-01	 1.2124e-01	 1.4840e-01	
 1.5570e-01	 1.1953e-01	 1.5180e-01	
 1.5160e-01	 1.2029e-01	 1.4520e-01	
 1.4860e-01	 1.1807e-01	 1.3960e-01	
 1.4980e-01	 1.1807e-01	 1.4400e-01	
 1.4320e-01	 1.2060e-01	 1.3500e-01	
 1.5560e-01	 1.1607e-01	 1.4900e-01	
 1.4300e-01	 1.1802e-01	 1.4240e-01	
 1.4770e-01	 1.1747e-01	 1.5000e-01	
 1.4350e-01	 1.1787e-01	 1.4180e-01	
 1.4550e-01	 1.1696e-01	 1.4080e-01	
 1.5780e-01	 1.1500e-01	 1.4780e-01	
 1.5030e-01	 1.1644e-01	 1.4120e-01	
 1.5180e-01	 1.1647e-01	 1.4700e-01	
 1.4780e-01	 1.1482e-01	 1.4640e-01	
 1.5190e-01	 1.1578e-01	 1.4460e-01	
 1.5200e-01	 1.1644e-01	 1.4780e-01	
 1.5030e-01	 1.1340e-01	 1.4600e-01	
 1.5390e-01	 1.1482e-01	 1.4760e-01	
 1.5000e-01	 1.1404e-01	 1.5440e-01	
 1.4520e-01	 1.1296e-01	 1.4560e-01	
 1.4240e-01	 1.1429e-01	 1.3240e-01	
 1.5200e-01	 1.1282e-01	 1.4260e-01	
 1.4640e-01	 1.1487e-01	 1.3520e-01	
 1.5230e-01	 1.1347e-01	 1.4720e-01	
 1.5640e-01	 1.1122e-01	 1.5520e-01	
 1.4900e-01	 1.1236e-01	 1.4320e-01	
 1.5060e-01	 1.1404e-01	 1.4500e-01	
 1.5150e-01	 1.1187e-01	 1.4560e-01	
 1.4600e-01	 1.1469e-01	 1.4460e-01	
 1.4950e-01	 1.1120e-01	 1.4380e-01	
 1.5220e-01	 1.1227e-01	 1.4620e-01	
 1.4000e-01	 1.1324e-01	 1.3440e-01	
 1.4830e-01	 1.1507e-01	 1.3960e-01	
 1.4480e-01	 1.1304e-01	 1.4500e-01	
 1.5050e-01	 1.1144e-01	 1.4440e-01	
 1.4700e-01	 1.1129e-01	 1.4060e-01	
 1.5180e-01	 1.1398e-01	 1.4160e-01	
 1.5200e-01	 1.1038e-01	 1.4480e-01	
 1.4840e-01	 1.1211e-01	 1.4380e-01	
 1.4360e-01	 1.1451e-01	 1.3300e-01	
 1.5240e-01	 1.1322e-01	 1.4860e-01	
 1.4960e-01	 1.1253e-01	 1.4640e-01	
 1.5830e-01	 1.1258e-01	 1.5500e-01	
 1.5310e-01	 1.1193e-01	 1.3620e-01	
 1.4940e-01	 1.1096e-01	 1.4440e-01	
 1.4570e-01	 1.1024e-01	 1.4040e-01	
 1.3900e-01	 1.1222e-01	 1.3820e-01	
 1.4090e-01	 1.0140e-01	 1.3380e-01	
 1.3760e-01	 9.6978e-02	 1.3220e-01	
 1.4090e-01	 9.5711e-02	 1.2800e-01	
 1.3930e-01	 9.3156e-02	 1.3260e-01	
 1.3900e-01	 9.1756e-02	 1.2700e-01	
 1.3410e-01	 9.0867e-02	 1.2960e-01	
 1.3690e-01	 9.0933e-02	 1.2920e-01	
 1.4660e-01	 8.9089e-02	 1.4040e-01	
 1.3440e-01	 8.9911e-02	 1.2900e-01	
 1.3140e-01	 9.1200e-02	 1.2700e-01	
 1.3380e-01	 8.8778e-02	 1.3000e-01	
 1.3760e-01	 8.8044e-02	 1.3340e-01	
 1.3260e-01	 8.8689e-02	 1.3360e-01	
 1.3830e-01	 8.7156e-02	 1.3160e-01	
 1.4240e-01	 8.9956e-02	 1.3460e-01	
 1.4140e-01	 8.5733e-02	 1.3600e-01	
 1.3710e-01	 8.7889e-02	 1.2980e-01	
 1.4090e-01	 8.9400e-02	 1.3720e-01	
 1.4130e-01	 8.5511e-02	 1.3300e-01	
 1.3480e-01	 8.7178e-02	 1.2940e-01	
 1.4250e-01	 8.6556e-02	 1.2660e-01	
 1.3890e-01	 8.8756e-02	 1.3260e-01	
 1.3720e-01	 8.5644e-02	 1.2760e-01	
 1.3580e-01	 8.4111e-02	 1.3200e-01	
 1.4210e-01	 8.6933e-02	 1.3820e-01	
 1.2840e-01	 8.6778e-02	 1.2700e-01	
 1.4070e-01	 8.4844e-02	 1.3380e-01	
 1.4380e-01	 8.3400e-02	 1.3560e-01	
 1.3540e-01	 8.7200e-02	 1.2260e-01	
 1.4020e-01	 8.7178e-02	 1.3300e-01	
 1.3900e-01	 8.4600e-02	 1.3020e-01	
 1.3390e-01	 8.6022e-02	 1.3100e-01	
 1.3890e-01	 8.5222e-02	 1.3460e-01	
 1.4060e-01	 8.4067e-02	 1.3680e-01	
 1.4340e-01	 8.4178e-02	 1.3640e-01	
 1.4560e-01	 8.3444e-02	 1.4280e-01	
 1.3760e-01	 8.4022e-02	 1.3100e-01	
 1.3570e-01	 8.5222e-02	 1.2860e-01	
 1.3630e-01	 8.1778e-02	 1.3060e-01	
 1.3850e-01	 8.4978e-02	 1.3060e-01	
 1.3480e-01	 8.5178e-02	 1.2860e-01	
 1.4080e-01	 8.2467e-02	 1.3220e-01	
 1.4120e-01	 8.4644e-02	 1.3480e-01	
 1.4010e-01	 8.4289e-02	 1.3500e-01	
 1.3820e-01	 8.3067e-02	 1.3080e-01	
 1.3750e-01	 8.2533e-02	 1.2740e-01	
 1.3850e-01	 8.5311e-02	 1.3340e-01	
 1.3740e-01	 8.2311e-02	 1.3140e-01	
 1.4200e-01	 8.2778e-02	 1.3700e-01	
 1.3690e-01	 8.2333e-02	 1.3300e-01	
 1.2990e-01	 7.4844e-02	 1.2540e-01	
 1.3570e-01	 7.5000e-02	 1.3040e-01	
 1.3480e-01	 7.2911e-02	 1.2720e-01	
 1.3010e-01	 7.1733e-02	 1.2560e-01	
 1.3520e-01	 7.1289e-02	 1.2940e-01	
 1.3410e-01	 7.1289e-02	 1.2820e-01	
 1.3530e-01	 7.0111e-02	 1.2680e-01	
 1.3240e-01	 7.0822e-02	 1.2540e-01	
 1.3460e-01	 7.1867e-02	 1.2660e-01	
 1.3190e-01	 6.8156e-02	 1.3060e-01	
 1.3710e-01	 7.0778e-02	 1.2680e-01	
 1.3740e-01	 6.7822e-02	 1.2360e-01	
 1.3390e-01	 7.0089e-02	 1.2140e-01	
 1.3540e-01	 6.9889e-02	 1.2920e-01	
 1.3910e-01	 6.8400e-02	 1.2860e-01	
 1.3790e-01	 6.6644e-02	 1.3120e-01	
 1.3050e-01	 6.6844e-02	 1.2880e-01	
 1.3240e-01	 6.9333e-02	 1.2900e-01	
 1.3080e-01	 6.7533e-02	 1.2780e-01	
 1.3130e-01	 6.7644e-02	 1.2920e-01	
