Test Error	Training Error	Valid Error	
 4.8380e-01	 4.2993e-01	 4.8310e-01	
 4.8850e-01	 4.2702e-01	 4.7990e-01	
 4.9980e-01	 4.2873e-01	 4.9650e-01	
 4.7650e-01	 4.2658e-01	 4.6689e-01	
 4.8540e-01	 4.2504e-01	 4.7770e-01	
 4.8000e-01	 4.2462e-01	 4.7429e-01	
 4.7840e-01	 4.2411e-01	 4.7109e-01	
 4.7200e-01	 4.2400e-01	 4.6529e-01	
 4.8870e-01	 4.2344e-01	 4.8190e-01	
 4.8130e-01	 4.2298e-01	 4.8390e-01	
 4.7750e-01	 4.1958e-01	 4.7349e-01	
 4.7690e-01	 4.1922e-01	 4.7229e-01	
 4.8620e-01	 4.1756e-01	 4.8710e-01	
 4.7030e-01	 4.1593e-01	 4.6889e-01	
 4.8280e-01	 4.1629e-01	 4.7710e-01	
 4.8240e-01	 4.1818e-01	 4.7650e-01	
 4.7810e-01	 4.1360e-01	 4.7850e-01	
 4.7480e-01	 4.1289e-01	 4.7349e-01	
 4.8030e-01	 4.1340e-01	 4.7730e-01	
 4.9990e-01	 4.1207e-01	 4.9450e-01	
 4.7500e-01	 4.1280e-01	 4.6609e-01	
 4.6900e-01	 4.1020e-01	 4.5949e-01	
 4.7180e-01	 4.0853e-01	 4.7169e-01	
 4.7420e-01	 4.0993e-01	 4.6729e-01	
 4.8990e-01	 4.1018e-01	 4.9290e-01	
 4.7060e-01	 4.0709e-01	 4.6629e-01	
 4.6980e-01	 4.0938e-01	 4.6529e-01	
 4.7170e-01	 4.0631e-01	 4.6709e-01	
 4.7980e-01	 4.0416e-01	 4.7890e-01	
 4.8680e-01	 4.0818e-01	 4.7449e-01	
 4.6920e-01	 4.0402e-01	 4.6369e-01	
 4.7770e-01	 4.0473e-01	 4.6969e-01	
 4.7140e-01	 4.0580e-01	 4.6969e-01	
 4.7500e-01	 4.0271e-01	 4.8350e-01	
 4.6660e-01	 3.8433e-01	 4.6989e-01	
 4.5000e-01	 3.7642e-01	 4.4749e-01	
 4.6680e-01	 3.7136e-01	 4.6269e-01	
 4.4310e-01	 3.6849e-01	 4.4549e-01	
 4.6010e-01	 3.6591e-01	 4.5389e-01	
 4.5340e-01	 3.6398e-01	 4.5009e-01	
 4.5300e-01	 3.6280e-01	 4.4909e-01	
 4.5510e-01	 3.6273e-01	 4.5849e-01	
 4.5360e-01	 3.5904e-01	 4.4969e-01	
 4.5550e-01	 3.5849e-01	 4.5349e-01	
 4.4320e-01	 3.5711e-01	 4.4349e-01	
 4.5440e-01	 3.5720e-01	 4.5369e-01	
 4.6070e-01	 3.5684e-01	 4.6269e-01	
 4.6440e-01	 3.5620e-01	 4.6389e-01	
 4.5510e-01	 3.5502e-01	 4.5429e-01	
 4.6120e-01	 3.5356e-01	 4.6149e-01	
 4.6500e-01	 3.5331e-01	 4.6149e-01	
 4.5510e-01	 3.5542e-01	 4.5449e-01	
 4.5660e-01	 3.5240e-01	 4.5229e-01	
 4.5600e-01	 3.5253e-01	 4.4709e-01	
 4.5340e-01	 3.4938e-01	 4.4789e-01	
 4.6740e-01	 3.4740e-01	 4.5689e-01	
 4.6750e-01	 3.5004e-01	 4.7349e-01	
 4.4870e-01	 3.4996e-01	 4.4769e-01	
 4.5270e-01	 3.4662e-01	 4.5309e-01	
 4.4920e-01	 3.4722e-01	 4.4309e-01	
 4.4750e-01	 3.4671e-01	 4.4889e-01	
 4.4890e-01	 3.4524e-01	 4.3669e-01	
 4.5990e-01	 3.4469e-01	 4.5889e-01	
 4.6090e-01	 3.4816e-01	 4.5309e-01	
 4.6130e-01	 3.4449e-01	 4.6229e-01	
 4.5300e-01	 3.4480e-01	 4.4609e-01	
 4.5870e-01	 3.3929e-01	 4.5469e-01	
 4.4790e-01	 3.4202e-01	 4.5009e-01	
 4.5480e-01	 3.4336e-01	 4.5229e-01	
 4.5590e-01	 3.4247e-01	 4.4989e-01	
 4.5220e-01	 3.4093e-01	 4.4969e-01	
 4.5510e-01	 3.3953e-01	 4.5069e-01	
 4.5410e-01	 3.4147e-01	 4.5249e-01	
 4.6510e-01	 3.4024e-01	 4.6269e-01	
 4.4640e-01	 3.4011e-01	 4.4029e-01	
 4.3950e-01	 3.3987e-01	 4.3709e-01	
 4.4450e-01	 3.4056e-01	 4.4169e-01	
 4.4600e-01	 3.4242e-01	 4.3989e-01	
 4.4510e-01	 3.4111e-01	 4.4029e-01	
 4.5980e-01	 3.3649e-01	 4.5469e-01	
 4.5450e-01	 3.3958e-01	 4.5709e-01	
 4.5290e-01	 3.3764e-01	 4.3989e-01	
 4.5550e-01	 3.4076e-01	 4.4789e-01	
 4.4790e-01	 3.3978e-01	 4.4609e-01	
 4.3590e-01	 3.2282e-01	 4.2869e-01	
 4.4710e-01	 3.1800e-01	 4.4429e-01	
 4.4390e-01	 3.1473e-01	 4.4649e-01	
 4.3660e-01	 3.1673e-01	 4.3629e-01	
 4.4460e-01	 3.1360e-01	 4.3969e-01	
 4.3970e-01	 3.1100e-01	 4.3429e-01	
 4.3830e-01	 3.0882e-01	 4.3169e-01	
 4.4870e-01	 3.0800e-01	 4.4529e-01	
 4.4530e-01	 3.1244e-01	 4.4309e-01	
 4.4440e-01	 3.0458e-01	 4.3029e-01	
 4.3520e-01	 3.0951e-01	 4.3209e-01	
 4.3450e-01	 3.0724e-01	 4.2789e-01	
 4.3030e-01	 3.0647e-01	 4.3369e-01	
 4.3980e-01	 3.0509e-01	 4.3609e-01	
 4.4220e-01	 3.0422e-01	 4.3309e-01	
 4.4010e-01	 3.0504e-01	 4.3369e-01	
 4.4240e-01	 3.0384e-01	 4.4089e-01	
 4.3710e-01	 3.0467e-01	 4.2609e-01	
 4.4070e-01	 3.0547e-01	 4.3789e-01	
 4.4770e-01	 3.0069e-01	 4.4129e-01	
 4.4400e-01	 3.0264e-01	 4.4529e-01	
 4.4450e-01	 3.0144e-01	 4.3509e-01	
 4.5470e-01	 3.0136e-01	 4.4509e-01	
 4.3680e-01	 3.0164e-01	 4.2609e-01	
 4.4630e-01	 3.0071e-01	 4.3869e-01	
 4.2920e-01	 3.0451e-01	 4.2569e-01	
 4.3880e-01	 3.0120e-01	 4.3309e-01	
 4.4140e-01	 3.0111e-01	 4.4209e-01	
 4.3910e-01	 2.9811e-01	 4.3049e-01	
 4.4500e-01	 2.9800e-01	 4.3769e-01	
 4.3750e-01	 2.9680e-01	 4.4029e-01	
 4.2970e-01	 2.9684e-01	 4.2348e-01	
 4.2100e-01	 2.9673e-01	 4.1408e-01	
 4.2890e-01	 2.9651e-01	 4.2108e-01	
 4.4500e-01	 2.9656e-01	 4.3789e-01	
 4.3340e-01	 2.9653e-01	 4.3269e-01	
 4.3500e-01	 2.9862e-01	 4.2829e-01	
 4.3380e-01	 2.9547e-01	 4.3489e-01	
 4.2900e-01	 2.9622e-01	 4.3409e-01	
 4.3330e-01	 2.9376e-01	 4.3369e-01	
 4.4340e-01	 2.9351e-01	 4.3469e-01	
 4.4470e-01	 2.9844e-01	 4.4129e-01	
 4.3420e-01	 2.9798e-01	 4.3009e-01	
 4.3790e-01	 2.9313e-01	 4.3329e-01	
 4.3310e-01	 2.9387e-01	 4.3029e-01	
 4.4550e-01	 2.9344e-01	 4.4569e-01	
 4.2870e-01	 2.9442e-01	 4.2869e-01	
 4.2710e-01	 2.9427e-01	 4.2468e-01	
 4.4700e-01	 2.9571e-01	 4.4589e-01	
 4.3030e-01	 2.9476e-01	 4.2649e-01	
 4.3170e-01	 2.8302e-01	 4.3049e-01	
 4.2970e-01	 2.8024e-01	 4.2809e-01	
 4.2440e-01	 2.7967e-01	 4.1928e-01	
 4.3650e-01	 2.7769e-01	 4.3449e-01	
 4.2120e-01	 2.7740e-01	 4.1908e-01	
 4.3230e-01	 2.7896e-01	 4.3169e-01	
 4.2940e-01	 2.7560e-01	 4.2629e-01	
 4.5090e-01	 2.7513e-01	 4.4489e-01	
 4.2500e-01	 2.7553e-01	 4.1428e-01	
 4.1260e-01	 2.7593e-01	 4.0648e-01	
 4.2210e-01	 2.7522e-01	 4.2148e-01	
 4.1870e-01	 2.7760e-01	 4.2008e-01	
 4.4140e-01	 2.7551e-01	 4.4089e-01	
 4.3770e-01	 2.7416e-01	 4.3509e-01	
 4.2820e-01	 2.7387e-01	 4.2829e-01	
 4.1520e-01	 2.7496e-01	 4.1368e-01	
 4.2320e-01	 2.7098e-01	 4.2068e-01	
 4.3160e-01	 2.7300e-01	 4.2609e-01	
 4.1380e-01	 2.7187e-01	 4.1848e-01	
 4.2860e-01	 2.7464e-01	 4.1728e-01	
 4.3390e-01	 2.6942e-01	 4.3729e-01	
 4.2560e-01	 2.7260e-01	 4.2649e-01	
 4.2350e-01	 2.7071e-01	 4.2368e-01	
 4.3380e-01	 2.7264e-01	 4.3309e-01	
 4.3590e-01	 2.7322e-01	 4.3149e-01	
 4.2650e-01	 2.7116e-01	 4.1828e-01	
 4.4000e-01	 2.7098e-01	 4.3089e-01	
 4.2290e-01	 2.6889e-01	 4.2008e-01	
 4.2770e-01	 2.6718e-01	 4.2809e-01	
 4.2490e-01	 2.7033e-01	 4.2509e-01	
 4.2070e-01	 2.6867e-01	 4.2649e-01	
 4.3530e-01	 2.6889e-01	 4.3409e-01	
 4.3200e-01	 2.6816e-01	 4.3009e-01	
 4.2510e-01	 2.6960e-01	 4.2529e-01	
 4.3060e-01	 2.7164e-01	 4.3129e-01	
 4.2430e-01	 2.6833e-01	 4.2468e-01	
 4.2420e-01	 2.6858e-01	 4.2989e-01	
 4.2970e-01	 2.6620e-01	 4.3389e-01	
 4.3370e-01	 2.6829e-01	 4.2388e-01	
 4.2610e-01	 2.7022e-01	 4.2729e-01	
 4.2850e-01	 2.6720e-01	 4.2509e-01	
 4.2770e-01	 2.6902e-01	 4.2448e-01	
 4.3330e-01	 2.6673e-01	 4.2929e-01	
 4.3030e-01	 2.6844e-01	 4.2569e-01	
 4.4030e-01	 2.6671e-01	 4.3689e-01	
 4.3100e-01	 2.6769e-01	 4.2929e-01	
 4.3260e-01	 2.6653e-01	 4.2488e-01	
 4.3270e-01	 2.6691e-01	 4.2669e-01	
 4.3190e-01	 2.6956e-01	 4.2589e-01	
 4.2100e-01	 2.6762e-01	 4.2649e-01	
 4.3460e-01	 2.5847e-01	 4.3449e-01	
 4.2910e-01	 2.5873e-01	 4.2148e-01	
 4.2850e-01	 2.5678e-01	 4.2488e-01	
 4.2480e-01	 2.5458e-01	 4.2368e-01	
 4.1890e-01	 2.5407e-01	 4.1828e-01	
 4.2690e-01	 2.5798e-01	 4.1968e-01	
 4.2680e-01	 2.5509e-01	 4.2569e-01	
 4.1920e-01	 2.5771e-01	 4.3169e-01	
 4.1900e-01	 2.5382e-01	 4.2348e-01	
 4.1370e-01	 2.5282e-01	 4.1368e-01	
 4.1870e-01	 2.5262e-01	 4.1128e-01	
 4.2310e-01	 2.5282e-01	 4.1728e-01	
 4.2410e-01	 2.5567e-01	 4.2488e-01	
 4.2660e-01	 2.5091e-01	 4.2248e-01	
 4.2510e-01	 2.5269e-01	 4.2348e-01	
 4.1420e-01	 2.5149e-01	 4.1288e-01	
 4.2410e-01	 2.5816e-01	 4.2368e-01	
 4.1960e-01	 2.5127e-01	 4.1108e-01	
 4.1950e-01	 2.5064e-01	 4.1548e-01	
 4.3120e-01	 2.5338e-01	 4.3049e-01	
 4.2120e-01	 2.5433e-01	 4.1708e-01	
 4.2750e-01	 2.5253e-01	 4.2769e-01	
 4.2290e-01	 2.5444e-01	 4.2148e-01	
 4.1720e-01	 2.5036e-01	 4.1448e-01	
 4.2330e-01	 2.5282e-01	 4.2008e-01	
 4.1370e-01	 2.5222e-01	 4.1128e-01	
 4.2340e-01	 2.5242e-01	 4.2629e-01	
 4.1780e-01	 2.5256e-01	 4.2068e-01	
 4.1210e-01	 2.5344e-01	 4.2088e-01	
 4.1900e-01	 2.5424e-01	 4.1328e-01	
 4.2600e-01	 2.4871e-01	 4.2068e-01	
