Test Error	Training Error	Valid Error	
 2.1810e-01	 1.6564e-01	 2.1760e-01	
 2.0960e-01	 1.6364e-01	 1.9380e-01	
 1.9790e-01	 1.6496e-01	 1.9640e-01	
 2.0740e-01	 1.6336e-01	 2.0260e-01	
 1.9580e-01	 1.6127e-01	 1.8900e-01	
 2.3370e-01	 1.6291e-01	 2.2240e-01	
 2.1210e-01	 1.6176e-01	 2.0400e-01	
 2.1490e-01	 1.6124e-01	 2.1080e-01	
 2.1640e-01	 1.5953e-01	 2.0240e-01	
 1.9990e-01	 1.5933e-01	 1.8720e-01	
 2.1610e-01	 1.5991e-01	 2.1180e-01	
 1.9170e-01	 1.5969e-01	 1.8500e-01	
 2.0600e-01	 1.5913e-01	 1.9080e-01	
 1.9420e-01	 1.6109e-01	 1.8260e-01	
 1.9950e-01	 1.6180e-01	 1.9040e-01	
 2.0840e-01	 1.5922e-01	 2.0060e-01	
 2.2180e-01	 1.6002e-01	 2.1560e-01	
 2.0490e-01	 1.6098e-01	 1.9620e-01	
 2.3340e-01	 1.5976e-01	 2.2380e-01	
 2.0580e-01	 1.5947e-01	 1.9440e-01	
 1.8410e-01	 1.5956e-01	 1.7300e-01	
 2.1590e-01	 1.5871e-01	 2.1120e-01	
 2.2940e-01	 1.5709e-01	 2.1320e-01	
 2.0170e-01	 1.5991e-01	 1.9400e-01	
 2.1460e-01	 1.5689e-01	 2.0860e-01	
 2.0300e-01	 1.5764e-01	 1.9060e-01	
 1.9390e-01	 1.5884e-01	 1.8640e-01	
 1.8410e-01	 1.6098e-01	 1.7840e-01	
 2.4300e-01	 1.5531e-01	 2.3860e-01	
 1.8620e-01	 1.5913e-01	 1.7720e-01	
 1.8150e-01	 1.5616e-01	 1.7480e-01	
 2.1970e-01	 1.5836e-01	 2.1440e-01	
 1.9410e-01	 1.5940e-01	 1.8300e-01	
 1.8790e-01	 1.5673e-01	 1.8400e-01	
 2.0110e-01	 1.5784e-01	 1.9420e-01	
 1.9420e-01	 1.5907e-01	 1.8600e-01	
 2.2060e-01	 1.5771e-01	 2.1340e-01	
 2.2280e-01	 1.5749e-01	 2.0880e-01	
 2.1060e-01	 1.5867e-01	 2.0000e-01	
 2.0430e-01	 1.5813e-01	 1.8840e-01	
 2.0730e-01	 1.5687e-01	 2.0280e-01	
 2.1730e-01	 1.5913e-01	 2.0340e-01	
 2.0730e-01	 1.5669e-01	 1.9740e-01	
 2.0250e-01	 1.5784e-01	 1.9520e-01	
 1.9020e-01	 1.5813e-01	 1.8260e-01	
 2.0430e-01	 1.5753e-01	 1.9040e-01	
 1.8830e-01	 1.5507e-01	 1.8020e-01	
 2.2290e-01	 1.5789e-01	 2.0900e-01	
 1.8290e-01	 1.3056e-01	 1.7200e-01	
 1.8470e-01	 1.2031e-01	 1.7200e-01	
 1.6830e-01	 1.1562e-01	 1.5980e-01	
 1.7520e-01	 1.1456e-01	 1.7200e-01	
 1.8200e-01	 1.1227e-01	 1.6740e-01	
 1.7070e-01	 1.1411e-01	 1.6520e-01	
 1.7500e-01	 1.1231e-01	 1.6540e-01	
 1.8270e-01	 1.1196e-01	 1.7460e-01	
 1.7220e-01	 1.0996e-01	 1.6840e-01	
 1.8220e-01	 1.0933e-01	 1.7580e-01	
 1.7460e-01	 1.1111e-01	 1.6120e-01	
 1.8120e-01	 1.1136e-01	 1.7020e-01	
 1.9020e-01	 1.1133e-01	 1.7440e-01	
 1.7770e-01	 1.1064e-01	 1.6380e-01	
 1.6350e-01	 1.0784e-01	 1.6060e-01	
 1.7100e-01	 1.0796e-01	 1.6440e-01	
 1.8370e-01	 1.0753e-01	 1.7160e-01	
 1.8180e-01	 1.0822e-01	 1.7600e-01	
 1.7010e-01	 1.1129e-01	 1.6240e-01	
 1.7150e-01	 1.1016e-01	 1.6200e-01	
 1.7500e-01	 1.0907e-01	 1.7040e-01	
 1.8610e-01	 1.0949e-01	 1.8040e-01	
 1.6760e-01	 1.0831e-01	 1.5820e-01	
 1.8710e-01	 1.1031e-01	 1.8200e-01	
 1.8090e-01	 1.0816e-01	 1.7240e-01	
 1.8530e-01	 1.0858e-01	 1.7460e-01	
 1.8520e-01	 1.0809e-01	 1.7680e-01	
 1.7230e-01	 1.1004e-01	 1.6080e-01	
 1.8330e-01	 1.0920e-01	 1.7160e-01	
 1.8220e-01	 1.0773e-01	 1.7620e-01	
 1.8120e-01	 1.0893e-01	 1.6880e-01	
 1.6300e-01	 1.0804e-01	 1.5860e-01	
 1.9540e-01	 1.0762e-01	 1.8240e-01	
 1.8240e-01	 1.0833e-01	 1.7820e-01	
 1.7750e-01	 1.0904e-01	 1.6000e-01	
 1.7460e-01	 1.0731e-01	 1.6560e-01	
 1.8370e-01	 1.0962e-01	 1.7840e-01	
 1.6990e-01	 1.0858e-01	 1.6260e-01	
 1.7850e-01	 1.1024e-01	 1.6920e-01	
 1.7980e-01	 1.0758e-01	 1.7680e-01	
 1.6930e-01	 1.0904e-01	 1.5540e-01	
 1.6410e-01	 1.0949e-01	 1.6240e-01	
 1.7590e-01	 1.1047e-01	 1.7260e-01	
 1.9130e-01	 1.0891e-01	 1.8780e-01	
 1.7530e-01	 1.0880e-01	 1.7040e-01	
 1.6840e-01	 1.1098e-01	 1.6300e-01	
 1.7190e-01	 1.0998e-01	 1.5700e-01	
 1.8100e-01	 1.0858e-01	 1.6940e-01	
 1.7840e-01	 1.0944e-01	 1.6800e-01	
 1.6710e-01	 1.0860e-01	 1.5540e-01	
 1.6080e-01	 8.9333e-02	 1.5100e-01	
 1.6990e-01	 7.9711e-02	 1.6080e-01	
 1.7070e-01	 7.5644e-02	 1.6660e-01	
 1.5980e-01	 7.4844e-02	 1.5600e-01	
 1.5480e-01	 7.3311e-02	 1.4540e-01	
 1.5880e-01	 7.2889e-02	 1.5060e-01	
 1.5990e-01	 7.1044e-02	 1.6100e-01	
 1.5950e-01	 7.0000e-02	 1.4960e-01	
 1.5840e-01	 6.6778e-02	 1.5580e-01	
 1.5710e-01	 6.7556e-02	 1.5220e-01	
 1.5270e-01	 6.9244e-02	 1.4320e-01	
 1.6390e-01	 6.8289e-02	 1.5100e-01	
 1.7110e-01	 6.8622e-02	 1.5920e-01	
 1.6040e-01	 6.6533e-02	 1.5540e-01	
 1.8090e-01	 6.6711e-02	 1.6860e-01	
 1.6250e-01	 6.7689e-02	 1.5640e-01	
 1.5800e-01	 6.6733e-02	 1.5280e-01	
 1.6070e-01	 6.7822e-02	 1.5160e-01	
 1.5940e-01	 6.6422e-02	 1.5360e-01	
 1.5740e-01	 6.6067e-02	 1.5080e-01	
 1.7070e-01	 6.5133e-02	 1.6380e-01	
 1.6740e-01	 6.4911e-02	 1.5420e-01	
 1.6650e-01	 6.5556e-02	 1.6180e-01	
 1.6840e-01	 6.4489e-02	 1.6240e-01	
 1.6710e-01	 6.3511e-02	 1.5820e-01	
 1.6780e-01	 6.6244e-02	 1.6040e-01	
 1.5660e-01	 6.6867e-02	 1.4640e-01	
 1.7350e-01	 6.5800e-02	 1.6480e-01	
 1.6560e-01	 6.5422e-02	 1.5620e-01	
 1.7720e-01	 6.4756e-02	 1.7300e-01	
 1.6800e-01	 6.3333e-02	 1.6220e-01	
 1.5720e-01	 6.3867e-02	 1.5220e-01	
 1.7370e-01	 6.6933e-02	 1.6840e-01	
 1.7940e-01	 6.7467e-02	 1.6760e-01	
 1.6030e-01	 6.5578e-02	 1.4660e-01	
 1.6460e-01	 6.3133e-02	 1.5780e-01	
 1.6000e-01	 6.3089e-02	 1.5400e-01	
 1.6310e-01	 6.2267e-02	 1.5400e-01	
 1.7860e-01	 6.4489e-02	 1.7340e-01	
 1.6360e-01	 6.6111e-02	 1.5360e-01	
 1.6660e-01	 6.5444e-02	 1.5940e-01	
 1.6610e-01	 6.2511e-02	 1.6120e-01	
 1.7120e-01	 6.3222e-02	 1.5720e-01	
 1.5880e-01	 6.2844e-02	 1.5200e-01	
 1.7880e-01	 6.5133e-02	 1.6560e-01	
 1.6140e-01	 6.4578e-02	 1.5080e-01	
 1.6570e-01	 6.3400e-02	 1.6220e-01	
 1.6590e-01	 6.2200e-02	 1.6460e-01	
 1.7070e-01	 6.5133e-02	 1.6620e-01	
 1.7320e-01	 6.3378e-02	 1.6440e-01	
 1.5370e-01	 5.2911e-02	 1.3720e-01	
 1.5220e-01	 5.0600e-02	 1.4880e-01	
 1.6270e-01	 4.6133e-02	 1.5820e-01	
 1.5540e-01	 4.4667e-02	 1.4620e-01	
 1.4850e-01	 4.3111e-02	 1.3980e-01	
 1.5620e-01	 4.2400e-02	 1.4920e-01	
 1.5760e-01	 4.1711e-02	 1.4380e-01	
 1.6250e-01	 4.0822e-02	 1.5100e-01	
 1.5750e-01	 4.2244e-02	 1.5160e-01	
 1.5260e-01	 3.9711e-02	 1.4080e-01	
