Test Error	Training Error	Valid Error	
 3.3550e-01	 6.9911e-02	 3.1660e-01	
 3.7840e-01	 6.9489e-02	 3.7980e-01	
 3.5170e-01	 6.9133e-02	 3.4180e-01	
 3.4080e-01	 6.8067e-02	 3.3240e-01	
 3.4110e-01	 7.3556e-02	 3.3060e-01	
 3.3550e-01	 7.1289e-02	 3.1180e-01	
 3.2030e-01	 6.9422e-02	 3.0280e-01	
 3.3600e-01	 6.8689e-02	 3.2300e-01	
 3.6160e-01	 7.1111e-02	 3.4680e-01	
 3.6910e-01	 7.0422e-02	 3.5940e-01	
 3.3240e-01	 6.8800e-02	 3.1980e-01	
 3.6470e-01	 7.1800e-02	 3.5500e-01	
 3.4520e-01	 7.0111e-02	 3.3200e-01	
 3.3180e-01	 6.8444e-02	 3.0980e-01	
 3.3810e-01	 7.0644e-02	 3.2240e-01	
 3.4080e-01	 7.0933e-02	 3.2900e-01	
 3.5830e-01	 6.9511e-02	 3.4380e-01	
 3.7460e-01	 7.0622e-02	 3.6540e-01	
 3.7290e-01	 6.8467e-02	 3.5740e-01	
 3.6770e-01	 7.1022e-02	 3.6100e-01	
 3.9570e-01	 6.8533e-02	 3.8480e-01	
 3.6210e-01	 6.9511e-02	 3.5040e-01	
 3.4640e-01	 6.8756e-02	 3.2460e-01	
 3.5470e-01	 7.1711e-02	 3.4740e-01	
 3.3250e-01	 6.9756e-02	 3.1140e-01	
 3.6250e-01	 6.8889e-02	 3.4280e-01	
 3.7910e-01	 7.1133e-02	 3.6600e-01	
 3.8070e-01	 7.2156e-02	 3.6740e-01	
 3.7570e-01	 7.0733e-02	 3.6520e-01	
 3.5150e-01	 6.8489e-02	 3.4700e-01	
 3.6450e-01	 6.7289e-02	 3.4980e-01	
 3.5350e-01	 5.1178e-02	 3.3000e-01	
 3.7490e-01	 4.4956e-02	 3.6040e-01	
 3.3180e-01	 3.9956e-02	 3.1520e-01	
 3.1590e-01	 3.6467e-02	 3.0300e-01	
 3.3800e-01	 3.4267e-02	 3.1820e-01	
 3.2430e-01	 3.5000e-02	 3.0760e-01	
 3.2370e-01	 3.0400e-02	 3.1400e-01	
 3.3740e-01	 3.1022e-02	 3.2440e-01	
 3.2460e-01	 3.0089e-02	 3.1840e-01	
 3.2240e-01	 2.9022e-02	 3.0680e-01	
 3.5210e-01	 2.9067e-02	 3.3660e-01	
 3.5900e-01	 2.9222e-02	 3.5140e-01	
