Test Error	Training Error	Valid Error	
 6.5284e-01	 5.2288e-01	 6.1604e-01	
 5.6332e-01	 5.2761e-01	 5.4313e-01	
 5.7751e-01	 5.2491e-01	 5.3827e-01	
 6.5830e-01	 5.3098e-01	 6.0632e-01	
 5.8515e-01	 5.2828e-01	 5.5164e-01	
 5.8079e-01	 5.2423e-01	 5.4435e-01	
 5.7424e-01	 5.2761e-01	 5.4313e-01	
 6.3865e-01	 5.2612e-01	 5.9903e-01	
 5.5240e-01	 5.2437e-01	 5.3463e-01	
 5.8843e-01	 5.3098e-01	 5.5529e-01	
 5.7642e-01	 5.2666e-01	 5.4557e-01	
 6.5939e-01	 5.2383e-01	 6.0875e-01	
 5.8079e-01	 5.2410e-01	 5.5286e-01	
 5.5786e-01	 5.2261e-01	 5.4557e-01	
 5.8624e-01	 5.3031e-01	 5.5043e-01	
 5.6987e-01	 5.2180e-01	 5.3827e-01	
 6.6376e-01	 5.2518e-01	 6.1604e-01	
 6.4738e-01	 5.2761e-01	 6.1604e-01	
 5.4694e-01	 5.2815e-01	 5.2855e-01	
 5.8624e-01	 5.2720e-01	 5.5043e-01	
 5.6769e-01	 5.2531e-01	 5.3341e-01	
 5.6550e-01	 5.2572e-01	 5.3098e-01	
 6.2664e-01	 5.2531e-01	 5.9174e-01	
 6.5939e-01	 5.2977e-01	 6.2576e-01	
 5.8188e-01	 5.2518e-01	 5.4435e-01	
 5.7751e-01	 5.2963e-01	 5.3827e-01	
 6.7576e-01	 5.2788e-01	 6.2333e-01	
 6.5175e-01	 5.2531e-01	 6.0267e-01	
 6.7576e-01	 5.2977e-01	 6.2333e-01	
 6.4520e-01	 5.2450e-01	 6.0753e-01	
 6.8341e-01	 5.2882e-01	 6.3062e-01	
 5.5131e-01	 5.2707e-01	 5.3584e-01	
 6.8231e-01	 5.2963e-01	 6.2454e-01	
 5.7642e-01	 5.2963e-01	 5.4800e-01	
 6.4738e-01	 5.2626e-01	 6.1847e-01	
 6.6376e-01	 5.2383e-01	 6.2454e-01	
 5.6987e-01	 5.2666e-01	 5.3584e-01	
 5.6441e-01	 5.2801e-01	 5.3341e-01	
 6.6376e-01	 5.2909e-01	 6.1604e-01	
 5.9716e-01	 5.2666e-01	 5.5893e-01	
 6.4847e-01	 5.2450e-01	 6.0875e-01	
 6.7686e-01	 5.2977e-01	 6.2697e-01	
 5.9716e-01	 5.2842e-01	 5.6258e-01	
 6.5284e-01	 5.2531e-01	 6.0632e-01	
 6.5066e-01	 5.2788e-01	 5.9660e-01	
 6.2991e-01	 5.2815e-01	 5.9781e-01	
 5.6550e-01	 5.2612e-01	 5.3098e-01	
 5.9716e-01	 5.3179e-01	 5.5893e-01	
 5.6878e-01	 5.2612e-01	 5.5407e-01	
 6.4956e-01	 5.2599e-01	 5.9903e-01	
 6.4847e-01	 5.2626e-01	 6.0875e-01	
 6.0480e-01	 5.2720e-01	 5.6622e-01	
 5.9716e-01	 5.2680e-01	 5.5893e-01	
 6.6594e-01	 5.2302e-01	 6.1847e-01	
 6.6376e-01	 5.2086e-01	 6.1604e-01	
 5.8843e-01	 5.2801e-01	 5.5529e-01	
 5.6987e-01	 5.2288e-01	 5.3584e-01	
 6.7031e-01	 5.2153e-01	 6.1725e-01	
 5.6223e-01	 5.3004e-01	 5.4435e-01	
 6.7467e-01	 5.2639e-01	 6.2454e-01	
 6.5939e-01	 5.3017e-01	 6.0875e-01	
 5.7424e-01	 5.2788e-01	 5.4313e-01	
 5.8624e-01	 5.2491e-01	 5.5043e-01	
 6.7140e-01	 5.2275e-01	 6.1604e-01	
 5.6987e-01	 5.2693e-01	 5.5164e-01	
 6.6594e-01	 5.2761e-01	 6.1361e-01	
 5.5349e-01	 5.2491e-01	 5.3341e-01	
 5.6987e-01	 5.2572e-01	 5.3827e-01	
 5.6223e-01	 5.2585e-01	 5.4435e-01	
 5.9716e-01	 5.2909e-01	 5.5893e-01	
 5.7424e-01	 5.2842e-01	 5.4313e-01	
 6.5175e-01	 5.2518e-01	 6.0389e-01	
 6.3865e-01	 5.3004e-01	 6.0146e-01	
 5.5677e-01	 5.2126e-01	 5.3949e-01	
 6.4301e-01	 5.2707e-01	 6.0632e-01	
 5.8188e-01	 5.2707e-01	 5.4313e-01	
 5.9279e-01	 5.2869e-01	 5.6015e-01	
 5.7424e-01	 5.2707e-01	 5.4313e-01	
 6.6594e-01	 5.2923e-01	 6.1361e-01	
 6.6048e-01	 5.3274e-01	 6.2454e-01	
 6.5284e-01	 5.2761e-01	 6.1604e-01	
 6.7031e-01	 5.2855e-01	 6.2576e-01	
 5.7424e-01	 5.2734e-01	 5.4313e-01	
 6.5393e-01	 5.2639e-01	 6.0632e-01	
 5.6987e-01	 5.2639e-01	 5.4313e-01	
 5.4803e-01	 5.2788e-01	 5.2612e-01	
 5.6987e-01	 5.2761e-01	 5.3584e-01	
 6.5393e-01	 5.3125e-01	 6.0632e-01	
 5.6987e-01	 5.2693e-01	 5.3584e-01	
 5.4694e-01	 5.2693e-01	 5.3098e-01	
 5.6004e-01	 5.2491e-01	 5.2612e-01	
 6.5284e-01	 5.2828e-01	 6.1604e-01	
 6.6376e-01	 5.2734e-01	 6.1604e-01	
 5.5895e-01	 5.2504e-01	 5.2612e-01	
 5.8188e-01	 5.2653e-01	 5.4313e-01	
 5.5568e-01	 5.2801e-01	 5.2126e-01	
 5.4148e-01	 5.2693e-01	 5.2612e-01	
 5.6987e-01	 5.2747e-01	 5.3584e-01	
 5.7642e-01	 5.2396e-01	 5.4557e-01	
 5.8843e-01	 5.3044e-01	 5.5286e-01	
 5.7751e-01	 5.2720e-01	 5.4435e-01	
 5.6987e-01	 5.2558e-01	 5.3584e-01	
 6.5830e-01	 5.2815e-01	 6.1118e-01	
 5.8624e-01	 5.2855e-01	 5.5043e-01	
 6.4847e-01	 5.2599e-01	 6.0875e-01	
 5.8734e-01	 5.2666e-01	 5.5407e-01	
 6.6485e-01	 5.2842e-01	 6.1118e-01	
 5.6332e-01	 5.2518e-01	 5.3341e-01	
 5.8188e-01	 5.2491e-01	 5.4313e-01	
 5.6987e-01	 5.2491e-01	 5.3584e-01	
 5.3275e-01	 5.2707e-01	 5.1883e-01	
 6.5939e-01	 5.2896e-01	 6.0875e-01	
 6.7576e-01	 5.2477e-01	 6.2333e-01	
 5.8624e-01	 5.2504e-01	 5.5043e-01	
 6.3865e-01	 5.2477e-01	 5.9903e-01	
 5.5459e-01	 5.3017e-01	 5.3584e-01	
 6.3865e-01	 5.3004e-01	 5.9903e-01	
 5.7424e-01	 5.2585e-01	 5.4313e-01	
 5.6987e-01	 5.2788e-01	 5.3584e-01	
 6.5393e-01	 5.2761e-01	 6.0632e-01	
 5.7860e-01	 5.2599e-01	 5.4313e-01	
 5.7751e-01	 5.2396e-01	 5.4557e-01	
 5.6769e-01	 5.2288e-01	 5.5043e-01	
 5.9716e-01	 5.2599e-01	 5.5893e-01	
 6.6594e-01	 5.2815e-01	 6.1968e-01	
 5.7642e-01	 5.2977e-01	 5.4557e-01	
 6.8013e-01	 5.2558e-01	 6.2819e-01	
 5.6550e-01	 5.2329e-01	 5.3098e-01	
 5.7424e-01	 5.2450e-01	 5.4313e-01	
 6.5611e-01	 5.2558e-01	 6.1604e-01	
 6.7576e-01	 5.2464e-01	 6.2333e-01	
 6.6594e-01	 5.2531e-01	 6.1847e-01	
 6.7795e-01	 5.2693e-01	 6.2576e-01	
 5.7424e-01	 5.2909e-01	 5.4313e-01	
 6.4847e-01	 5.2599e-01	 6.0875e-01	
 5.8188e-01	 5.2180e-01	 5.4557e-01	
 5.4913e-01	 5.2423e-01	 5.2855e-01	
 5.8515e-01	 5.3233e-01	 5.5529e-01	
 6.6594e-01	 5.2801e-01	 6.1361e-01	
 5.8188e-01	 5.2626e-01	 5.4313e-01	
 5.7424e-01	 5.2437e-01	 5.4313e-01	
 5.6769e-01	 5.2099e-01	 5.3949e-01	
 6.7576e-01	 5.2747e-01	 6.2333e-01	
 5.8624e-01	 5.2383e-01	 5.5043e-01	
 6.3755e-01	 5.2545e-01	 6.0875e-01	
 6.6157e-01	 5.2747e-01	 6.0632e-01	
 6.3646e-01	 5.2612e-01	 6.0389e-01	
 5.8188e-01	 5.3071e-01	 5.4313e-01	
 5.8188e-01	 5.2113e-01	 5.4557e-01	
 5.7424e-01	 5.2707e-01	 5.4313e-01	
 6.5393e-01	 5.2585e-01	 6.0146e-01	
 6.3428e-01	 5.2639e-01	 6.0510e-01	
 6.5393e-01	 5.2761e-01	 6.0632e-01	
 5.6441e-01	 5.2869e-01	 5.4192e-01	
 6.7140e-01	 5.2315e-01	 6.1604e-01	
 6.5284e-01	 5.2828e-01	 6.1604e-01	
 6.5284e-01	 5.2680e-01	 6.2211e-01	
 5.7642e-01	 5.2734e-01	 5.4557e-01	
 6.8122e-01	 5.2612e-01	 6.3426e-01	
 6.6594e-01	 5.2653e-01	 6.1361e-01	
 5.8624e-01	 5.2666e-01	 5.5043e-01	
 5.7424e-01	 5.2774e-01	 5.4313e-01	
 5.5895e-01	 5.2491e-01	 5.3827e-01	
 6.5284e-01	 5.2437e-01	 6.1604e-01	
 6.4083e-01	 5.2423e-01	 6.0875e-01	
 5.6659e-01	 5.2761e-01	 5.3341e-01	
 6.1026e-01	 5.2734e-01	 5.7351e-01	
 6.8231e-01	 5.2828e-01	 6.3305e-01	
 6.3319e-01	 5.2585e-01	 6.0389e-01	
 6.5284e-01	 5.2896e-01	 6.1604e-01	
 6.7140e-01	 5.2545e-01	 6.2090e-01	
 6.4847e-01	 5.2558e-01	 5.9903e-01	
 5.8734e-01	 5.2531e-01	 5.4921e-01	
 5.7424e-01	 5.2869e-01	 5.5529e-01	
 5.8188e-01	 5.2855e-01	 5.4313e-01	
 5.6332e-01	 5.2707e-01	 5.4313e-01	
 6.8231e-01	 5.2680e-01	 6.2454e-01	
 5.8515e-01	 5.2518e-01	 5.5164e-01	
 5.7642e-01	 5.2869e-01	 5.4557e-01	
 5.6004e-01	 5.2558e-01	 5.3463e-01	
 5.4694e-01	 5.2707e-01	 5.3098e-01	
 5.5895e-01	 5.2963e-01	 5.4435e-01	
 6.4301e-01	 5.2167e-01	 6.0632e-01	
 6.7031e-01	 5.2693e-01	 6.2211e-01	
 6.7576e-01	 5.2747e-01	 6.2333e-01	
 6.6376e-01	 5.3044e-01	 6.1604e-01	
 6.8996e-01	 5.2410e-01	 6.4034e-01	
 6.0590e-01	 5.2788e-01	 5.7594e-01	
 5.7096e-01	 5.2558e-01	 5.3827e-01	
 6.6812e-01	 5.2302e-01	 6.1604e-01	
 5.6332e-01	 5.2545e-01	 5.4313e-01	
 5.8079e-01	 5.2639e-01	 5.4435e-01	
 5.4039e-01	 5.2869e-01	 5.2491e-01	
 5.7424e-01	 5.2518e-01	 5.4313e-01	
 5.8515e-01	 5.2423e-01	 5.5164e-01	
 5.6332e-01	 5.2342e-01	 5.4313e-01	
 6.7031e-01	 5.2612e-01	 6.1847e-01	
 6.5721e-01	 5.2396e-01	 6.0753e-01	
 6.5939e-01	 5.2855e-01	 6.0875e-01	
 6.5611e-01	 5.2369e-01	 6.1118e-01	
 5.6332e-01	 5.2572e-01	 5.4313e-01	
 6.5939e-01	 5.2828e-01	 6.0875e-01	
 6.8231e-01	 5.2666e-01	 6.3305e-01	
 5.6987e-01	 5.2464e-01	 5.3827e-01	
 5.6223e-01	 5.2896e-01	 5.3949e-01	
 5.4258e-01	 5.2882e-01	 5.2855e-01	
 6.8231e-01	 5.2639e-01	 6.2454e-01	
 5.5786e-01	 5.2842e-01	 5.4557e-01	
 6.8013e-01	 5.3017e-01	 6.2819e-01	
 5.6987e-01	 5.2869e-01	 5.3827e-01	
 5.7424e-01	 5.2693e-01	 5.5164e-01	
 5.8188e-01	 5.2855e-01	 5.4313e-01	
 5.6987e-01	 5.2288e-01	 5.3584e-01	
 5.8624e-01	 5.2599e-01	 5.5043e-01	
 6.7140e-01	 5.2990e-01	 6.1604e-01	
 5.5786e-01	 5.2585e-01	 5.4070e-01	
 6.8668e-01	 5.2734e-01	 6.3183e-01	
 6.7686e-01	 5.2734e-01	 6.2697e-01	
 5.8843e-01	 5.2734e-01	 5.5286e-01	
 5.6223e-01	 5.2504e-01	 5.4435e-01	
 6.7140e-01	 5.2194e-01	 6.1604e-01	
 5.8079e-01	 5.2788e-01	 5.5286e-01	
 6.6376e-01	 5.2572e-01	 6.0996e-01	
 5.6987e-01	 5.3058e-01	 5.3584e-01	
 6.6376e-01	 5.2990e-01	 6.1604e-01	
 5.7533e-01	 5.2882e-01	 5.4070e-01	
 5.9389e-01	 5.3139e-01	 5.5772e-01	
 5.6004e-01	 5.2437e-01	 5.2612e-01	
 5.7314e-01	 5.2747e-01	 5.3827e-01	
 6.8231e-01	 5.2626e-01	 6.3305e-01	
 5.7642e-01	 5.2599e-01	 5.4070e-01	
 6.5502e-01	 5.2153e-01	 6.1847e-01	
 5.7096e-01	 5.2815e-01	 5.4192e-01	
 5.7642e-01	 5.2491e-01	 5.4070e-01	
 5.7642e-01	 5.2815e-01	 5.4557e-01	
 6.7576e-01	 5.2410e-01	 6.2333e-01	
 6.7576e-01	 5.2828e-01	 6.2333e-01	
 6.4956e-01	 5.2612e-01	 5.9903e-01	
 6.7140e-01	 5.2909e-01	 6.1604e-01	
 5.7969e-01	 5.3260e-01	 5.3949e-01	
 5.5349e-01	 5.2734e-01	 5.3827e-01	
 5.8297e-01	 5.2558e-01	 5.4921e-01	
 5.8079e-01	 5.2423e-01	 5.5286e-01	
 5.5131e-01	 5.2842e-01	 5.3584e-01	
 5.6332e-01	 5.2221e-01	 5.4313e-01	
 6.7031e-01	 5.2464e-01	 6.1847e-01	
 5.5895e-01	 5.2693e-01	 5.3827e-01	
 5.6223e-01	 5.3058e-01	 5.4678e-01	
 6.8231e-01	 5.3139e-01	 6.3305e-01	
 5.9279e-01	 5.2302e-01	 5.6015e-01	
 6.7031e-01	 5.2248e-01	 6.2333e-01	
 6.7576e-01	 5.2599e-01	 6.2333e-01	
 6.7576e-01	 5.2653e-01	 6.2333e-01	
 6.7576e-01	 5.2909e-01	 6.2333e-01	
 5.8843e-01	 5.2545e-01	 5.5529e-01	
 6.7467e-01	 5.2518e-01	 6.2211e-01	
 5.8843e-01	 5.2545e-01	 5.5286e-01	
 5.9279e-01	 5.3071e-01	 5.6015e-01	
 5.7860e-01	 5.2747e-01	 5.4313e-01	
 6.6376e-01	 5.2707e-01	 6.1604e-01	
 6.8231e-01	 5.2680e-01	 6.3305e-01	
 6.6048e-01	 5.2869e-01	 6.1604e-01	
 5.8734e-01	 5.2653e-01	 5.5286e-01	
 6.7576e-01	 5.3017e-01	 6.2333e-01	
 6.7576e-01	 5.2720e-01	 6.2333e-01	
 6.7576e-01	 5.2302e-01	 6.2333e-01	
 5.6223e-01	 5.2396e-01	 5.4435e-01	
 6.8231e-01	 5.3260e-01	 6.3305e-01	
 5.6769e-01	 5.2599e-01	 5.3949e-01	
 5.8079e-01	 5.2761e-01	 5.4435e-01	
 6.7031e-01	 5.2896e-01	 6.2576e-01	
 5.7424e-01	 5.2788e-01	 5.4313e-01	
 5.6332e-01	 5.2572e-01	 5.4313e-01	
 6.4847e-01	 5.2248e-01	 6.0875e-01	
 6.7795e-01	 5.2639e-01	 6.2576e-01	
 5.8188e-01	 5.2828e-01	 5.4313e-01	
 5.3930e-01	 5.2626e-01	 5.2248e-01	
 5.7424e-01	 5.2815e-01	 5.4313e-01	
 5.8079e-01	 5.2504e-01	 5.4557e-01	
 6.7031e-01	 5.2626e-01	 6.2576e-01	
 5.7424e-01	 5.2423e-01	 5.4313e-01	
 5.8188e-01	 5.2936e-01	 5.4557e-01	
 5.8515e-01	 5.2342e-01	 5.5164e-01	
 6.6376e-01	 5.2450e-01	 6.1604e-01	
 5.8843e-01	 5.2815e-01	 5.5286e-01	
 6.7031e-01	 5.2558e-01	 6.3426e-01	
 6.5939e-01	 5.2585e-01	 6.0875e-01	
 5.8079e-01	 5.2599e-01	 5.4435e-01	
 6.4301e-01	 5.2923e-01	 6.1118e-01	
 5.8624e-01	 5.2801e-01	 5.5043e-01	
 5.5131e-01	 5.2383e-01	 5.3584e-01	
 6.7249e-01	 5.2896e-01	 6.2333e-01	
 6.7576e-01	 5.2437e-01	 6.2333e-01	
 5.8079e-01	 5.2491e-01	 5.5286e-01	
 6.6812e-01	 5.2950e-01	 6.2090e-01	
 6.7249e-01	 5.2477e-01	 6.2333e-01	
 5.7096e-01	 5.2801e-01	 5.3463e-01	
 6.8231e-01	 5.2599e-01	 6.3305e-01	
 6.3428e-01	 5.2450e-01	 6.0024e-01	
 6.8668e-01	 5.2383e-01	 6.3548e-01	
 6.8668e-01	 5.2747e-01	 6.3183e-01	
 6.7249e-01	 5.3017e-01	 6.1482e-01	
 5.8079e-01	 5.2599e-01	 5.5286e-01	
 5.6441e-01	 5.2747e-01	 5.4678e-01	
 5.5240e-01	 5.2882e-01	 5.3341e-01	
 6.5939e-01	 5.2423e-01	 6.0875e-01	
 6.4520e-01	 5.2234e-01	 6.0753e-01	
 6.6376e-01	 5.2774e-01	 6.1604e-01	
 5.8079e-01	 5.2423e-01	 5.4435e-01	
 5.9170e-01	 5.3179e-01	 5.6136e-01	
 5.8188e-01	 5.2774e-01	 5.4313e-01	
 6.5284e-01	 5.2450e-01	 6.1604e-01	
 6.6376e-01	 5.2720e-01	 6.1604e-01	
 5.5131e-01	 5.2693e-01	 5.3098e-01	
 6.6376e-01	 5.3152e-01	 6.1604e-01	
 5.8188e-01	 5.2801e-01	 5.4313e-01	
 5.8079e-01	 5.2923e-01	 5.4800e-01	
 6.3100e-01	 5.2693e-01	 5.9903e-01	
 5.4476e-01	 5.2450e-01	 5.3220e-01	
 6.7031e-01	 5.2383e-01	 6.2333e-01	
 5.9279e-01	 5.2545e-01	 5.6015e-01	
 5.8843e-01	 5.2626e-01	 5.5529e-01	
 5.8624e-01	 5.2221e-01	 5.5043e-01	
 5.8624e-01	 5.2720e-01	 5.5043e-01	
 6.8231e-01	 5.3058e-01	 6.3305e-01	
 5.6987e-01	 5.2572e-01	 5.3584e-01	
 5.6987e-01	 5.2869e-01	 5.3827e-01	
 5.7424e-01	 5.2869e-01	 5.4313e-01	
 6.9432e-01	 5.2923e-01	 6.3913e-01	
 5.7424e-01	 5.2599e-01	 5.4313e-01	
 6.5502e-01	 5.2923e-01	 6.1847e-01	
 5.7424e-01	 5.2842e-01	 5.4313e-01	
 6.5175e-01	 5.2693e-01	 6.1725e-01	
 5.6987e-01	 5.2383e-01	 5.3584e-01	
 5.6987e-01	 5.2666e-01	 5.3463e-01	
 5.8515e-01	 5.2545e-01	 5.5529e-01	
 5.8188e-01	 5.2761e-01	 5.4313e-01	
 6.7467e-01	 5.2855e-01	 6.2454e-01	
 5.6004e-01	 5.2423e-01	 5.2612e-01	
 6.5502e-01	 5.2842e-01	 6.0875e-01	
 6.6594e-01	 5.2639e-01	 6.1361e-01	
 6.4301e-01	 5.2626e-01	 6.0632e-01	
 5.5895e-01	 5.2396e-01	 5.3584e-01	
 5.8734e-01	 5.2734e-01	 5.5407e-01	
 5.6769e-01	 5.2761e-01	 5.4070e-01	
 6.7031e-01	 5.2882e-01	 6.2576e-01	
 5.9170e-01	 5.2815e-01	 5.6136e-01	
 6.7031e-01	 5.2356e-01	 6.2576e-01	
 6.6812e-01	 5.2585e-01	 6.1604e-01	
 5.8624e-01	 5.2639e-01	 5.5043e-01	
 5.6987e-01	 5.2221e-01	 5.3584e-01	
 6.3974e-01	 5.2504e-01	 6.0632e-01	
 5.7751e-01	 5.2639e-01	 5.3827e-01	
 5.6114e-01	 5.2774e-01	 5.4070e-01	
 6.6594e-01	 5.2356e-01	 6.1361e-01	
 5.8188e-01	 5.2626e-01	 5.4313e-01	
 5.9279e-01	 5.2788e-01	 5.5407e-01	
 6.7140e-01	 5.2207e-01	 6.1604e-01	
 6.6594e-01	 5.2437e-01	 6.1361e-01	
 5.5131e-01	 5.2221e-01	 5.3584e-01	
 5.5131e-01	 5.2626e-01	 5.3584e-01	
 6.5393e-01	 5.2261e-01	 6.0632e-01	
 5.8188e-01	 5.2666e-01	 5.4557e-01	
 5.8297e-01	 5.2585e-01	 5.5043e-01	
 6.4520e-01	 5.2882e-01	 6.0875e-01	
 6.7576e-01	 5.2653e-01	 6.2333e-01	
 6.7576e-01	 5.2815e-01	 6.2333e-01	
 5.6441e-01	 5.2423e-01	 5.5043e-01	
 6.4847e-01	 5.2437e-01	 5.9903e-01	
 6.5939e-01	 5.2288e-01	 6.0875e-01	
 6.4520e-01	 5.2302e-01	 6.1118e-01	
 5.6332e-01	 5.2612e-01	 5.3463e-01	
 5.6878e-01	 5.2855e-01	 5.5407e-01	
 6.8231e-01	 5.2491e-01	 6.3305e-01	
 6.8668e-01	 5.2680e-01	 6.3305e-01	
 5.6987e-01	 5.2437e-01	 5.3584e-01	
 6.7031e-01	 5.2950e-01	 6.2576e-01	
 6.7140e-01	 5.3004e-01	 6.1604e-01	
 5.6004e-01	 5.2801e-01	 5.4313e-01	
 6.9760e-01	 5.2396e-01	 6.4399e-01	
 6.5939e-01	 5.2207e-01	 6.1482e-01	
 5.8624e-01	 5.2720e-01	 5.5043e-01	
 5.5568e-01	 5.2545e-01	 5.2126e-01	
 6.4956e-01	 5.2680e-01	 5.9903e-01	
 5.8188e-01	 5.2585e-01	 5.4557e-01	
 6.8231e-01	 5.2761e-01	 6.3305e-01	
 5.4694e-01	 5.2734e-01	 5.2855e-01	
 5.5895e-01	 5.2963e-01	 5.3463e-01	
 5.8843e-01	 5.2302e-01	 5.5286e-01	
 5.7424e-01	 5.2990e-01	 5.4313e-01	
 6.6157e-01	 5.2302e-01	 6.0632e-01	
 5.6441e-01	 5.2531e-01	 5.3341e-01	
 6.3537e-01	 5.2369e-01	 6.0146e-01	
 6.5175e-01	 5.2410e-01	 6.0267e-01	
 6.4847e-01	 5.2801e-01	 6.0875e-01	
 5.6987e-01	 5.2788e-01	 5.4435e-01	
 5.8624e-01	 5.2801e-01	 5.5043e-01	
 5.5459e-01	 5.2896e-01	 5.3098e-01	
 6.6157e-01	 5.2504e-01	 6.0632e-01	
 5.6987e-01	 5.3112e-01	 5.5286e-01	
 5.7751e-01	 5.2612e-01	 5.4313e-01	
 5.7424e-01	 5.2423e-01	 5.4313e-01	
 6.8231e-01	 5.2653e-01	 6.3305e-01	
 5.5895e-01	 5.2693e-01	 5.2612e-01	
 5.5895e-01	 5.2747e-01	 5.2855e-01	
 5.8079e-01	 5.2680e-01	 5.5286e-01	
 5.5568e-01	 5.2896e-01	 5.4313e-01	
 5.8515e-01	 5.2815e-01	 5.5164e-01	
 5.8843e-01	 5.2221e-01	 5.5286e-01	
 5.6987e-01	 5.2315e-01	 5.3584e-01	
 6.8231e-01	 5.2410e-01	 6.3305e-01	
 5.7424e-01	 5.2599e-01	 5.4313e-01	
 6.6812e-01	 5.2396e-01	 6.1847e-01	
 5.3493e-01	 5.3044e-01	 5.1762e-01	
 5.7205e-01	 5.2342e-01	 5.3341e-01	
 6.8231e-01	 5.2504e-01	 6.3305e-01	
 5.6223e-01	 5.2680e-01	 5.2977e-01	
 6.4192e-01	 5.2639e-01	 6.0632e-01	
 6.6376e-01	 5.2437e-01	 6.1604e-01	
 6.7031e-01	 5.2720e-01	 6.2576e-01	
 5.5895e-01	 5.2653e-01	 5.2612e-01	
 5.8624e-01	 5.2491e-01	 5.5043e-01	
 6.5175e-01	 5.2936e-01	 6.0389e-01	
 6.6376e-01	 5.2653e-01	 6.1604e-01	
 5.6987e-01	 5.2842e-01	 5.3827e-01	
 6.5939e-01	 5.2545e-01	 6.0875e-01	
 5.8624e-01	 5.2707e-01	 5.5043e-01	
 6.6376e-01	 5.2248e-01	 6.1604e-01	
 5.8079e-01	 5.2882e-01	 5.5286e-01	
 5.7642e-01	 5.2423e-01	 5.4557e-01	
 5.5131e-01	 5.2477e-01	 5.3584e-01	
 5.8624e-01	 5.2531e-01	 5.5043e-01	
 5.8515e-01	 5.2639e-01	 5.5164e-01	
 5.7096e-01	 5.2504e-01	 5.4313e-01	
 6.7467e-01	 5.2599e-01	 6.2454e-01	
 5.8515e-01	 5.2626e-01	 5.5164e-01	
 5.5349e-01	 5.2977e-01	 5.3341e-01	
 5.7205e-01	 5.2761e-01	 5.4070e-01	
 5.8188e-01	 5.2801e-01	 5.4313e-01	
 5.8843e-01	 5.2531e-01	 5.5286e-01	
 6.4083e-01	 5.2747e-01	 6.0632e-01	
 6.4083e-01	 5.2693e-01	 6.0875e-01	
 6.5284e-01	 5.2855e-01	 6.1604e-01	
 5.7424e-01	 5.2693e-01	 5.4313e-01	
 6.7467e-01	 5.2396e-01	 6.2454e-01	
 6.0262e-01	 5.2423e-01	 5.7351e-01	
 5.8188e-01	 5.2774e-01	 5.4313e-01	
 5.8188e-01	 5.2558e-01	 5.4557e-01	
 5.8624e-01	 5.2693e-01	 5.5043e-01	
 5.9934e-01	 5.2666e-01	 5.6136e-01	
